기관명,제목,분류,URL,이미지URL,시작일자,종료일자,주소,시간,비용,전화번호,주최기관명,홈페이지URL,작성일자
경기문화재단,황혜성 개인전,전시,https://ggc.ggcf.kr/cultureEvents/view/65e7c070efd5cfaaadf1c9a4,https://ggc.ggcf.kr/uploadimg/2023/file/4100a1751709616784306_1709686849034.jpeg,2024-03-01,2024-03-28,,,,031-323-1968,,,2024-03-06
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관규방공예학교초급반_1710982154227.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관 규방공예학교_1709182593020.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,봄 햇살 그리고 달콤한 합창,공연,https://ggc.ggcf.kr/cultureEvents/view/65e03cb9096daf77f37aac9c,https://ggc.ggcf.kr/uploadimg/2023/file/공연_1709194454655.jpg,2024-03-14,2024-03-14,,70분,"R석 2만원, S석 1만원",수원시립합창단 031-250-5357,"수원시, 수원시립합창단",www.artsuwon.or.kr,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관규방공예학교초급반_1710982154227.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관규방공예학교초급반_1710982154227.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관규방공예학교초급반_1710982154227.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관규방공예학교초급반_1710982154227.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,"얄루, YALOO",전시,https://ggc.ggcf.kr/cultureEvents/view/65e0061e096daf77f37aac57,https://ggc.ggcf.kr/uploadimg/2023/file/yaloo-web-1-메인-1x_1709180437863.png,2024-03-22,2024-06-23,,,무료,경기도미술관,"경기문화재단, 경기도미술관, IBK기업은행",https://gmoma.ggcf.kr/,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,"스포츠同感, 수원",전시,https://ggc.ggcf.kr/cultureEvents/view/65e03e24096daf77f37aac9f,https://ggc.ggcf.kr/uploadimg/2023/file/2023테마전_1709194780323.jpg,2023-11-02,2024-06-30,,09:00 ~ 18:00(입장 마감 : 17:00),"성인 2,000원, 청소년 및 제복 입은 하사 이하의 군인 1,500원, 어린이 및 65세 이상 어르신 무료(※ 수원시와 카카오톡 친구 맺으면 무료, 수원시민 25%할인 등 관람료 감면에 대한 자세한 사랑은 홈페이지를 참고 하시기 바랍니다.)",031-228-4174,수원광교박물관,https://ggmuseum.suwon.go.kr,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관규방공예학교초급반_1710982154227.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,봄 햇살 그리고 달콤한 합창,공연,https://ggc.ggcf.kr/cultureEvents/view/65e03cb9096daf77f37aac9c,https://ggc.ggcf.kr/uploadimg/2023/file/공연_1709194454655.jpg,2024-03-14,2024-03-14,,70분,"R석 2만원, S석 1만원",수원시립합창단 031-250-5357,"수원시, 수원시립합창단",www.artsuwon.or.kr,2024-02-29
경기문화재단,조선의용군 최후의 분대장 김학철을 찾아가는 사람들,공연,https://ggc.ggcf.kr/cultureEvents/view/65e038b4096daf77f37aac94,https://ggc.ggcf.kr/uploadimg/2023/file/image04_1709194106615.png,2024-03-09,2024-03-10,,15:00,무료,,극단 드림플레이 테제21,,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관 규방공예학교_1709182593020.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,문화동호회 <박물관 규방공예학교>,교육,https://ggc.ggcf.kr/cultureEvents/view/65e00e66096daf77f37aac66,https://ggc.ggcf.kr/uploadimg/2023/file/박물관 규방공예학교_1709182593020.jpg,2024-03-14,2024-11-27,,,무료,경기도박물관/정미숙/031-288-5358,"경기문화재단, 경기도박물관",https://musenet.ggcf.kr/,2024-02-29
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,용인어린이상상의숲 상상파티시엘,행사,https://ggc.ggcf.kr/cultureEvents/view/65dbf0bd9f38663524391d11,https://ggc.ggcf.kr/uploadimg/2023/file/be2ff06f1708736890800_1708912882732.jpeg,2024-03-02,2024-07-28,,,"일반가 10,000원, 재료비 5,000원",031-323-6500,용인문화재단,https://www.yicf.or.kr/,2024-02-26
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나_1708665955454.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인대표이미지_1708585600101.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나_1708665955454.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인_1710982276494.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나2024년이야_1710982293496.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인_1710982276494.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나2024년이야_1710982293496.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인_1710982276494.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나2024년이야_1710982293496.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인_1710982276494.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나2024년이야_1710982293496.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인_1710982276494.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나2024년이야_1710982293496.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인_1710982276494.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나2024년이야_1710982293496.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인대표이미지_1708585600101.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나_1708665955454.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인대표이미지_1708585600101.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일어나 2024년이야!,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f13a6e6cea7e6ceff3a5,https://ggc.ggcf.kr/uploadimg/2023/file/일어나_1708665955454.jpg,2024-03-21,2025-02-23,,,무료,백남준아트센터,"경기문화재단, 백남준아트센터",https://njp.ggcf.kr,2024-02-22
경기문화재단,빅브라더 블록체인,전시,https://ggc.ggcf.kr/cultureEvents/view/65d6f21a6e6cea7e6ceff3a7,https://ggc.ggcf.kr/uploadimg/2023/file/빅브라더블록체인대표이미지_1708585600101.jpg,2024-03-21,2024-08-18,,,무료,백남준아트센터,"백남준아트센터, 경기문화재단",https://njp.ggcf.kr/,2024-02-22
경기문화재단,일상 속 영상 크리에이터가 되어볼까! 수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,일상 속 영상 크리에이터가 되어볼까! 수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,일상 속 영상 크리에이터가 되어볼까! 수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,일상 속 영상 크리에이터가 되어볼까! 수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
